A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	0	0	0	#	1	1	0.03125	0.5	2	0	4992	1208	0.8333333333333334	0	60	120
0	0	0	0	1	1	1	0.0	0.0	2	0	1208	1208	1.0	0	0	59
0	0	0	#	1	1	0	1.0	1.0	9	0	4980	1210	0.8333333333333334	0	118	118
0	#	0	#	#	1	1	0.0009662829863391593	0.24947145877378435	2	0	4966	1211	0.5	0	118	473
#	0	1	0	1	0	1	1.0	1.0	9	0	4978	1212	0.8333333333333334	0	118	118
#	0	0	0	0	0	0	1.0	1.0	13	0	4985	1214	0.8333333333333334	0	118	118
1	1	0	1	#	1	0	0.0	0.0	1	0	1216	1216	0.8333333333333334	0	0	118
0	1	1	0	0	1	1	0.0	0.0	1	0	1221	1221	1.0	0	0	59
0	0	0	1	0	0	0	1.0	1.0	11	0	4974	1227	1.0	0	59	59
#	1	1	0	0	#	0	0.23562644326641038	0.7489361702127659	5	0	4971	1238	0.6666666666666666	0	176	235
1	0	#	0	#	0	1	0.03125	0.5	2	0	4969	1239	0.6666666666666666	0	118	236
#	0	0	0	#	#	0	0.23394348563573347	0.7478632478632479	4	0	4994	1241	0.5	0	350	468
1	0	#	#	1	0	1	1.0	1.0	13	0	4996	1242	0.6666666666666666	0	236	236
0	0	#	#	0	1	0	0.03125	0.5	4	0	4979	1252	0.6666666666666666	0	117	234
1	1	0	#	#	1	1	1.0	1.0	7	0	4958	1252	0.6666666666666666	0	232	232
#	#	1	0	1	0	1	0.03059074102380611	0.4978723404255319	3	0	4978	1255	0.6666666666666666	0	117	235
0	1	1	#	#	#	0	0.030587947756977214	0.49786324786324787	2	0	4988	1261	0.5	0	233	468
0	0	1	0	0	1	1	1.0	1.0	5	0	4995	1261	1.0	0	59	59
0	0	#	#	#	#	0	0.03141782990379039	0.5005359056806002	3	0	4985	1266	0.3333333333333333	0	467	933
0	#	0	#	1	1	0	0.2373046875	0.75	6	0	4980	1269	0.6666666666666666	0	174	232
#	1	1	0	1	1	1	0.032608494584992084	0.5042735042735043	5	0	4990	1270	0.8333333333333334	0	59	117
#	0	1	#	#	0	1	0.238156462242825	0.7505376344086021	3	0	4996	1275	0.5	0	349	465
1	1	#	#	#	1	0	0.0	0.0	3	0	1279	1279	0.5	0	0	464
0	0	0	0	#	#	0	1.0	1.0	6	0	4985	1279	0.6666666666666666	0	232	232
1	#	#	1	0	0	0	1.0	1.0	8	0	4982	1280	0.6666666666666666	0	232	232
#	0	#	1	1	0	1	0.2373046875	0.75	3	0	4996	1284	0.6666666666666666	0	174	232
0	0	1	1	#	1	1	1.0	1.0	9	0	4945	1284	0.8333333333333334	0	116	116
0	#	1	0	1	0	1	0.03125	0.5	4	0	4978	1286	0.8333333333333334	0	58	116
0	#	1	1	1	0	1	1.0	1.0	4	0	4986	1287	0.8333333333333334	0	116	116
0	0	0	#	1	0	0	1.0	1.0	6	0	4975	1290	0.8333333333333334	0	116	116
1	1	0	#	1	0	0	1.0	1.0	11	0	4957	1293	0.8333333333333334	0	116	116
0	#	0	0	#	#	0	1.0	1.0	17	0	4998	1298	0.5	0	462	462
1	1	#	0	#	0	1	0.0	0.0	1	0	1302	1302	0.6666666666666666	0	0	229
#	0	#	1	#	#	1	0.030913257455467472	0.4989177489177489	1	0	4997	1306	0.3333333333333333	0	461	924
0	0	1	#	1	1	0	0.0	0.0	2	0	1307	1307	0.8333333333333334	0	0	115
#	0	1	#	1	0	1	1.0	1.0	16	0	4996	1307	0.6666666666666666	0	231	231
#	#	0	0	1	1	1	0.03193829956734161	0.5021834061135371	2	0	4992	1309	0.6666666666666666	0	115	229
0	0	#	#	#	#	1	0.03091179972301642	0.4989130434782609	3	0	4995	1314	0.3333333333333333	0	459	920
#	0	1	1	#	#	1	0.2373046875	0.75	5	0	4997	1315	0.5	0	345	460
0	0	#	0	#	1	1	0.03193829956734161	0.5021834061135371	3	0	4995	1317	0.6666666666666666	0	115	229
#	0	#	1	#	0	1	0.03125	0.5	1	0	4996	1318	0.5	0	231	462
0	1	0	0	0	0	1	0.0	0.0	1	0	1322	1322	1.0	0	0	58
#	#	0	#	0	#	0	0.24076388112473182	0.7521739130434782	1	0	4998	1323	0.3333333333333333	0	692	920
0	0	#	0	0	0	0	0.03263253151051769	0.5043478260869565	5	0	4985	1324	0.8333333333333334	0	58	115
#	1	0	#	1	#	0	0.03125	0.5	2	0	4967	1324	0.5	0	228	456
#	1	1	0	#	#	1	0.000987246889487224	0.25054466230936817	1	0	4990	1327	0.5	0	115	459
1	0	0	1	0	1	0	1.0	1.0	15	0	4959	1327	1.0	0	57	57
0	0	1	1	0	#	0	0.0	0.0	1	0	1330	1330	0.8333333333333334	0	0	115
#	0	0	#	1	0	1	0.03125	0.5	2	0	4972	1331	0.6666666666666666	0	114	228
0	0	#	1	#	1	0	0.03125	0.5	3	0	4980	1341	0.6666666666666666	0	114	228
#	0	0	1	#	0	0	0.2373046875	0.75	3	0	4981	1343	0.6666666666666666	0	171	228
0	1	1	1	1	#	0	0.0	0.0	2	0	1344	1344	0.8333333333333334	0	0	114
#	0	1	#	0	0	0	0.03125	0.5	2	0	4968	1345	0.6666666666666666	0	114	228
1	1	#	1	#	#	0	0.03125	0.5	6	0	4982	1350	0.5	0	228	456
0	1	0	#	#	1	0	0.03125	0.5	5	0	4993	1351	0.6666666666666666	0	114	228
0	0	#	0	#	0	0	0.03125	0.5	2	0	4985	1352	0.6666666666666666	0	114	228
1	1	1	1	0	#	1	0.03125	0.5	3	0	4989	1359	0.8333333333333334	0	57	114
0	#	#	#	0	#	0	0.031769091625615795	0.5016501650165016	1	0	4998	1360	0.3333333333333333	0	456	909
#	1	0	1	1	#	1	0.2373046875	0.75	4	0	4963	1366	0.6666666666666666	0	171	228
0	1	1	0	#	0	0	1.0	1.0	14	0	4988	1368	0.8333333333333334	0	114	114
#	#	0	0	0	#	0	0.5161592986198362	0.8761061946902655	2	0	4998	1369	0.5	0	396	452
1	1	0	#	#	#	0	0.031599549093340215	0.5011135857461024	3	0	4982	1374	0.5	0	225	449
#	#	1	0	1	1	1	0.2373046875	0.75	2	0	4999	1375	0.6666666666666666	0	171	228
1	0	0	0	1	1	0	0.0	0.0	2	0	1376	1376	1.0	0	0	57
#	1	0	1	#	#	1	0.23467384114575593	0.7483296213808464	5	0	4966	1384	0.5	0	336	449
0	#	#	#	#	1	1	0.030905080642982044	0.49889135254988914	1	0	4995	1385	0.3333333333333333	0	450	902
1	1	1	1	0	0	0	1.0	1.0	11	0	4954	1385	1.0	0	56	56
0	1	1	0	1	1	1	0.0	0.0	2	0	1388	1388	1.0	0	0	56
#	0	1	1	0	0	0	0.029891514349462245	0.49557522123893805	1	0	4948	1389	0.8333333333333334	0	56	113
0	0	0	#	#	1	0	1.0	1.0	11	0	4980	1392	0.6666666666666666	0	226	226
0	0	1	0	1	0	0	0.0	0.0	1	0	1400	1400	1.0	0	0	56
1	#	1	0	#	0	0	0.2373046875	0.75	5	0	4976	1401	0.6666666666666666	0	168	224
1	0	0	#	0	1	0	1.0	1.0	14	0	4994	1403	0.8333333333333334	0	113	113
0	1	0	0	0	#	0	1.0	1.0	11	0	4998	1403	0.8333333333333334	0	114	114
1	0	0	0	#	#	1	0.030561701021131597	0.49777777777777776	2	0	4992	1408	0.6666666666666666	0	112	225
#	1	0	#	#	1	1	0.2373046875	0.75	4	0	4966	1414	0.5	0	336	448
#	0	#	#	0	0	0	0.2373046875	0.75	4	0	4985	1415	0.5	0	336	448
1	#	#	1	1	0	0	0.03125	0.5	4	0	4961	1417	0.6666666666666666	0	112	224
1	1	1	1	0	1	1	1.0	1.0	8	0	4989	1424	1.0	0	56	56
1	0	0	#	0	0	0	1.0	1.0	12	0	4981	1428	0.8333333333333334	0	112	112
1	0	#	0	0	0	0	1.0	1.0	14	0	4968	1429	0.8333333333333334	0	112	112
1	1	0	0	1	#	1	0.03125	0.5	4	0	4949	1429	0.8333333333333334	0	55	110
#	1	#	1	#	#	1	0.23774791615396734	0.7502799552071668	3	0	4991	1434	0.3333333333333333	0	670	893
0	1	0	#	0	#	0	0.031956984948222154	0.5022421524663677	8	0	4998	1435	0.6666666666666666	0	112	223
0	0	1	#	0	1	1	1.0	1.0	8	0	4995	1437	0.8333333333333334	0	111	111
#	1	0	#	#	0	0	0.23999518932421926	0.7516930022573364	2	0	4998	1440	0.5	0	333	443
1	0	1	1	1	0	0	0.0	0.0	1	0	1441	1441	1.0	0	0	56
0	1	0	0	#	#	1	0.0	0.0	2	0	1449	1449	0.6666666666666666	0	0	222
0	1	1	#	1	#	0	0.03055558329735004	0.4977578475336323	2	0	4988	1449	0.6666666666666666	0	111	223
0	#	1	1	1	0	0	0.0	0.0	2	0	1450	1450	0.8333333333333334	0	0	111
0	0	0	0	0	0	0	1.0	1.0	17	0	4985	1453	1.0	0	56	56
0	0	#	0	1	#	0	0.03054935585203235	0.497737556561086	1	0	4951	1455	0.6666666666666666	0	110	221
1	1	0	#	1	1	0	0.0	0.0	2	0	1458	1458	0.8333333333333334	0	0	110
1	1	#	0	0	1	1	1.0	1.0	10	0	4952	1460	0.8333333333333334	0	110	110
1	1	#	1	0	0	0	1.0	1.0	4	0	4982	1477	0.8333333333333334	0	110	110
0	#	1	1	#	#	1	1.0	1.0	11	0	4991	1484	0.5	0	439	439
#	0	#	0	#	1	0	0.030895695274335885	0.4988610478359909	1	0	4994	1485	0.5	0	219	439
0	1	0	1	1	#	1	1.0	1.0	9	0	4963	1485	0.8333333333333334	0	110	110
#	0	0	1	1	#	1	0.03125	0.5	4	0	4984	1490	0.6666666666666666	0	110	220
1	1	1	1	1	#	0	0.03125	0.5	5	0	4961	1492	0.8333333333333334	0	55	110
#	0	0	#	#	1	1	0.0009990629953252833	0.2511415525114155	1	0	4992	1497	0.5	0	110	438
1	0	1	1	1	0	1	1.0	1.0	9	0	4996	1504	1.0	0	55	55
#	#	1	1	0	0	1	0.03271003115460463	0.5045871559633027	2	0	4987	1505	0.6666666666666666	0	110	218
0	0	0	#	0	#	0	1.0	1.0	12	0	4985	1505	0.6666666666666666	0	219	219
0	0	1	#	1	0	1	1.0	1.0	11	0	4978	1506	0.8333333333333334	0	109	109
0	#	1	0	#	1	0	0.03125	0.5	2	0	4971	1513	0.6666666666666666	0	109	218
0	0	1	#	0	#	1	1.0	1.0	6	0	4995	1518	0.6666666666666666	0	218	218
#	1	0	1	0	#	0	0.0010459592818947848	0.2534562211981567	1	0	4982	1520	0.6666666666666666	0	55	217
#	0	1	1	0	1	1	0.029842576058803316	0.4954128440366973	1	0	4936	1522	0.8333333333333334	0	54	109
0	1	#	1	1	0	1	1.0	1.0	8	0	4986	1526	0.8333333333333334	0	109	109
0	#	0	0	1	1	1	0.0	0.0	1	0	1527	1527	0.8333333333333334	0	0	108
#	#	0	#	1	1	1	0.09603000967197985	0.625866050808314	2	0	4992	1534	0.5	0	271	433
0	0	1	1	0	0	1	1.0	1.0	12	0	4987	1535	1.0	0	54	54
1	#	1	1	#	0	0	0.2318870007878561	0.7465437788018433	5	0	4961	1539	0.6666666666666666	0	162	217
#	#	1	1	1	#	0	3.0166805093836293e-05	0.12471131639722864	1	0	4961	1540	0.5	0	54	433
1	1	1	1	#	#	0	0.03125	0.5	4	0	4961	1545	0.6666666666666666	0	108	216
1	0	1	0	1	1	0	0.0	0.0	3	0	1558	1558	1.0	0	0	54
0	1	0	#	0	0	1	0.02981676068313592	0.4953271028037383	3	0	4955	1567	0.8333333333333334	0	53	107
#	0	#	#	1	0	1	0.2391499716681579	0.7511627906976744	6	0	4996	1568	0.5	0	323	430
0	1	0	1	0	0	1	1.0	1.0	2	0	4955	1571	1.0	0	53	53
0	0	#	0	#	#	1	0.03161764301184938	0.5011709601873536	1	0	4995	1572	0.5	0	214	427
#	0	0	0	1	1	0	0.02981676068313592	0.4953271028037383	3	0	4939	1577	0.8333333333333334	0	53	107
0	0	1	0	1	1	1	1.0	1.0	7	0	4962	1577	1.0	0	53	53
#	1	1	1	#	0	0	0.02981676068313592	0.4953271028037383	3	0	4961	1579	0.6666666666666666	0	106	214
1	#	1	#	1	0	1	0.03125	0.5	1	0	4996	1582	0.6666666666666666	0	107	214
1	0	#	0	#	#	1	0.03161764301184938	0.5011709601873536	3	0	4999	1584	0.5	0	214	427
#	0	0	#	#	0	0	0.23916735251118634	0.7511737089201878	4	0	4985	1585	0.5	0	320	426
0	0	1	#	#	#	0	0.0	0.0	2	0	1590	1590	0.5	0	0	426
#	1	1	1	1	0	1	0.03125	0.5	3	0	4986	1597	0.8333333333333334	0	53	106
0	1	1	1	#	1	0	0.0	0.0	3	0	1601	1601	0.8333333333333334	0	0	106
0	0	0	1	#	0	0	1.0	1.0	12	0	4975	1602	0.8333333333333334	0	106	106
0	0	#	1	0	1	1	0.02978998076688114	0.49523809523809526	3	0	4936	1609	0.8333333333333334	0	52	105
1	0	#	1	0	1	0	1.0	1.0	7	0	4983	1611	0.8333333333333334	0	106	106
0	#	1	0	0	0	0	0.032766711146467724	0.5047619047619047	3	0	4965	1612	0.8333333333333334	0	53	105
1	#	0	0	1	1	1	1.0	1.0	5	0	4992	1614	0.8333333333333334	0	106	106
#	1	#	#	0	#	1	0.03088148997302202	0.49881516587677727	1	0	4989	1620	0.3333333333333333	0	421	844
1	1	1	#	#	0	1	0.0	0.0	3	0	1624	1624	0.6666666666666666	0	0	211
1	#	#	1	#	#	1	0.03143534942059643	0.5005917159763313	1	0	4997	1626	0.3333333333333333	0	423	845
#	1	0	0	#	0	1	0.0	0.0	1	0	1627	1627	0.6666666666666666	0	0	210
1	1	1	#	1	#	0	0.03125	0.5	3	0	4976	1631	0.6666666666666666	0	106	212
1	#	0	1	#	#	0	0.03125	0.5	1	0	4982	1633	0.5	0	210	420
1	0	1	#	#	#	0	0.030882357036043084	0.4988179669030733	4	0	4983	1634	0.5	0	211	423
0	1	#	#	1	1	0	0.03050951233621794	0.49760765550239233	2	0	4960	1636	0.6666666666666666	0	104	209
1	0	0	0	0	0	0	1.0	1.0	10	0	4953	1636	1.0	0	52	52
0	0	1	1	1	1	0	0.0	0.0	2	0	1640	1640	1.0	0	0	52
0	0	1	0	1	1	0	0.0	0.0	1	0	1641	1641	1.0	0	0	52
#	#	1	0	1	#	0	0.007445175775316866	0.3752969121140142	1	0	4988	1642	0.5	0	158	421
0	#	1	1	0	0	1	1.0	1.0	16	0	4987	1642	0.8333333333333334	0	106	106
0	1	1	#	0	1	1	0.03125	0.5	3	0	4944	1643	0.8333333333333334	0	52	104
0	1	1	0	1	0	1	0.0	0.0	1	0	1651	1651	1.0	0	0	53
1	#	0	1	#	0	1	0.0009765625	0.25	1	0	4972	1658	0.6666666666666666	0	52	208
0	#	0	1	0	1	0	0.03125	0.5	3	0	4979	1662	0.8333333333333334	0	52	104
1	1	0	1	1	0	0	1.0	1.0	6	0	4957	1669	1.0	0	52	52
0	0	#	1	#	#	0	0.03162832488848733	0.5012048192771085	2	0	4980	1672	0.5	0	208	415
0	1	0	#	1	#	1	0.03125	0.5	3	0	4963	1672	0.6666666666666666	0	104	208
0	1	0	0	1	1	1	0.0	0.0	3	0	1675	1675	1.0	0	0	52
#	0	0	#	0	0	0	1.0	1.0	8	0	4985	1676	0.6666666666666666	0	208	208
#	1	0	1	1	0	0	0.03125	0.5	1	0	4957	1676	0.8333333333333334	0	52	104
#	#	#	1	0	0	0	0.09468001909511654	0.6240963855421687	2	0	4982	1686	0.5	0	259	415
0	1	#	#	0	0	1	0.03125	0.5	5	0	4977	1687	0.6666666666666666	0	104	208
1	1	0	1	#	#	1	0.030495204742989977	0.4975609756097561	1	0	4958	1698	0.6666666666666666	0	102	205
0	#	#	1	1	0	0	0.0010248979308171181	0.2524271844660194	3	0	4975	1701	0.6666666666666666	0	52	206
0	1	0	1	#	1	1	1.0	1.0	7	0	4966	1701	0.8333333333333334	0	103	103
#	#	0	1	0	1	1	0.030495204742989977	0.4975609756097561	3	0	4966	1709	0.6666666666666666	0	102	205
1	1	#	#	#	0	1	0.0	0.0	2	0	1712	1712	0.5	0	0	409
1	1	0	0	0	1	1	1.0	1.0	12	0	4938	1714	1.0	0	51	51
#	0	#	0	#	#	1	0.03144124789872381	0.5006105006105006	1	0	4999	1729	0.3333333333333333	0	410	819
#	1	1	#	#	1	1	0.2373046875	0.75	3	0	4991	1731	0.5	0	306	408
0	1	#	1	#	0	1	1.0	1.0	6	0	4986	1733	0.6666666666666666	0	204	204
0	0	#	#	0	#	1	0.03048784159720073	0.4975369458128079	2	0	4995	1739	0.5	0	202	406
0	0	1	0	0	#	1	1.0	1.0	7	0	4995	1746	0.8333333333333334	0	101	101
1	0	1	1	0	#	0	1.0	1.0	12	0	4983	1757	0.8333333333333334	0	101	101
1	#	0	#	0	0	1	0.0	0.0	1	0	1771	1771	0.6666666666666666	0	0	202
#	1	1	#	1	0	0	0.23341453104899762	0.7475247524752475	6	0	4988	1776	0.6666666666666666	0	151	202
0	#	0	#	0	#	1	0.0009291657105534656	0.24752475247524752	2	0	4966	1777	0.5	0	100	404
#	#	#	#	0	#	0	0.095545378036513	0.6252330640149161	1	0	4998	1781	0.16666666666666666	0	1006	1609
1	1	0	1	#	0	0	1.0	1.0	8	0	4982	1792	0.8333333333333334	0	100	100
0	#	1	#	0	1	0	0.0009525104183198299	0.24875621890547264	2	0	4971	1793	0.6666666666666666	0	50	201
0	0	#	0	1	#	1	0.03125	0.5	4	0	4978	1794	0.6666666666666666	0	100	200
1	1	0	#	0	1	1	1.0	1.0	11	0	4940	1798	0.8333333333333334	0	100	100
1	0	#	1	#	0	1	0.03125	0.5	1	0	4996	1798	0.6666666666666666	0	100	200
#	0	0	0	0	1	0	1.0	1.0	11	0	4994	1799	0.8333333333333334	0	100	100
1	#	#	1	#	0	0	0.2373046875	0.75	4	0	4982	1805	0.5	0	300	400
0	0	#	1	1	1	1	0.03125	0.5	3	0	4945	1808	0.8333333333333334	0	50	100
1	#	0	0	1	#	1	0.24132670919086652	0.7525252525252525	4	0	4992	1815	0.6666666666666666	0	149	198
0	1	1	1	1	1	0	0.0	0.0	3	0	1819	1819	1.0	0	0	50
#	#	0	#	0	1	0	0.09633463905288335	0.6262626262626263	2	0	4994	1824	0.5	0	248	396
#	1	0	0	#	1	1	0.030464864277039455	0.49746192893401014	1	0	4949	1828	0.6666666666666666	0	98	197
#	1	1	1	0	#	1	0.24132670919086652	0.7525252525252525	4	0	4989	1829	0.6666666666666666	0	149	198
1	0	1	#	0	1	1	0.0	0.0	1	0	1833	1833	0.8333333333333334	0	0	100
#	1	#	0	0	1	0	0.03205124044228481	0.5025380710659898	4	0	4993	1838	0.6666666666666666	0	99	197
1	#	1	1	0	#	0	0.23333647121053863	0.7474747474747475	5	0	4983	1841	0.6666666666666666	0	148	198
1	0	1	1	0	1	0	1.0	1.0	9	0	4983	1849	1.0	0	49	49
1	#	#	1	#	#	0	0.030658907370768908	0.49809402795425667	1	0	4983	1852	0.3333333333333333	0	392	787
0	1	0	1	0	1	0	0.0	0.0	2	0	1853	1853	1.0	0	0	49
0	0	1	1	0	#	1	1.0	1.0	9	0	4987	1858	0.8333333333333334	0	98	98
1	#	0	1	0	#	0	0.2373046875	0.75	4	0	4982	1861	0.6666666666666666	0	147	196
1	0	0	#	1	0	0	0.0	0.0	1	0	1867	1867	0.8333333333333334	0	0	98
1	#	0	1	1	#	1	0.2373046875	0.75	3	0	4984	1869	0.6666666666666666	0	147	196
0	1	#	0	#	0	1	0.0	0.0	2	0	1875	1875	0.6666666666666666	0	0	196
#	1	0	#	1	1	1	0.24141020746326297	0.7525773195876289	3	0	4963	1880	0.6666666666666666	0	146	194
0	1	1	#	0	0	0	0.03125	0.5	1	0	4965	1884	0.8333333333333334	0	49	98
#	1	#	0	0	0	1	0.0	0.0	1	0	1888	1888	0.6666666666666666	0	0	194
1	1	#	1	1	0	1	0.0	0.0	3	0	1889	1889	0.8333333333333334	0	0	96
#	1	#	#	#	0	1	0.0009765625	0.25	1	0	4986	1891	0.3333333333333333	0	194	776
0	0	#	#	1	0	0	0.030448760638390616	0.49740932642487046	5	0	4975	1904	0.6666666666666666	0	96	193
1	1	0	#	1	#	1	0.03125	0.5	3	0	4958	1910	0.6666666666666666	0	96	192
#	#	0	#	1	#	1	0.0314537150854321	0.5006501950585176	1	0	4992	1912	0.3333333333333333	0	385	769
#	#	1	#	0	1	0	0.007225633628055585	0.37305699481865284	1	0	4983	1916	0.5	0	144	386
1	1	#	#	0	#	1	0.03125	0.5	3	0	4989	1924	0.5	0	192	384
0	0	0	0	0	0	1	0.0	0.0	3	0	1925	1925	1.0	0	0	48
1	#	0	0	0	0	0	1.0	1.0	5	0	4953	1932	0.8333333333333334	0	96	96
#	#	#	0	1	0	1	0.007415771484375	0.375	1	0	4978	1933	0.5	0	144	384
#	0	1	1	0	0	1	0.03292972928788389	0.5052631578947369	4	0	4987	1944	0.8333333333333334	0	48	95
0	0	0	1	1	#	0	1.0	1.0	4	0	4980	1947	0.8333333333333334	0	96	96
0	1	1	#	0	#	1	0.03125	0.5	3	0	4977	1958	0.6666666666666666	0	95	190
1	#	1	#	0	1	1	0.03125	0.5	1	0	4989	1964	0.6666666666666666	0	95	190
0	0	0	1	0	#	0	1.0	1.0	13	0	4979	1971	0.8333333333333334	0	94	94
0	0	#	0	0	1	1	0.03292972928788389	0.5052631578947369	1	0	4995	1974	0.8333333333333334	0	48	95
0	1	#	0	0	#	1	0.0	0.0	2	0	1975	1975	0.6666666666666666	0	0	190
#	#	#	1	1	1	0	2.9718733020820077e-05	0.12433862433862433	2	0	4980	1977	0.5	0	47	378
0	0	#	#	#	0	1	0.03125	0.5	2	0	4987	1988	0.5	0	188	376
0	0	0	0	0	1	0	1.0	1.0	13	0	4947	1997	1.0	0	47	47
0	1	0	0	1	#	1	0.0	0.0	2	0	1997	1997	0.8333333333333334	0	0	94
0	0	0	1	#	1	0	1.0	1.0	6	0	4980	2005	0.8333333333333334	0	94	94
0	#	#	#	#	#	0	0.031565229457518974	0.5010046885465506	3	0	4998	2014	0.16666666666666666	0	748	1493
1	1	0	1	0	#	1	0.02960563739296655	0.4946236559139785	3	0	4940	2025	0.8333333333333334	0	46	93
0	0	0	1	0	1	0	1.0	1.0	12	0	4979	2028	1.0	0	47	47
0	#	#	#	1	#	1	0.031462007363120874	0.5006765899864682	2	0	4991	2039	0.3333333333333333	0	370	739
#	1	1	#	#	0	0	0.23517449763603773	0.7486486486486487	5	0	4988	2041	0.5	0	277	370
#	0	#	#	#	0	0	0.031038566406166965	0.4993215739484396	1	0	4985	2044	0.3333333333333333	0	368	737
#	0	0	0	#	1	0	0.2394502855336046	0.7513513513513513	2	0	4994	2049	0.6666666666666666	0	139	185
1	1	0	#	0	1	0	0.0	0.0	3	0	2052	2052	0.8333333333333334	0	0	92
0	#	0	#	#	0	0	0.2373046875	0.75	2	0	4998	2056	0.5	0	276	368
0	#	0	#	0	0	1	0.0009765625	0.25	1	0	4955	2058	0.6666666666666666	0	46	184
0	1	0	1	1	#	0	0.0	0.0	2	0	2063	2063	0.8333333333333334	0	0	92
1	1	#	0	0	#	0	0.03125	0.5	2	0	4950	2066	0.6666666666666666	0	91	182
1	1	#	0	1	#	1	0.03125	0.5	5	0	4990	2076	0.6666666666666666	0	91	182
#	0	0	1	0	1	0	1.0	1.0	8	0	4979	2077	0.8333333333333334	0	92	92
#	0	#	#	1	0	0	0.0009501704822948756	0.24863387978142076	1	0	4975	2082	0.5	0	91	366
1	#	1	1	1	0	0	0.02957029160259521	0.4945054945054945	2	0	4961	2083	0.8333333333333334	0	45	91
#	#	1	1	0	0	0	0.02957029160259521	0.4945054945054945	1	0	4954	2095	0.6666666666666666	0	90	182
0	0	#	0	#	#	0	0.030821924278878875	0.4986225895316804	4	0	4985	2096	0.5	0	181	363
1	1	0	1	0	0	0	1.0	1.0	11	0	4982	2098	1.0	0	46	46
0	#	0	1	#	0	0	0.03125	0.5	2	0	4975	2117	0.6666666666666666	0	90	180
#	1	1	0	0	1	0	0.03125	0.5	3	0	4971	2119	0.8333333333333334	0	45	90
0	0	1	1	0	1	1	1.0	1.0	5	0	4936	2125	1.0	0	44	44
#	1	0	1	0	1	1	1.0	1.0	6	0	4966	2130	0.8333333333333334	0	89	89
#	#	0	1	0	0	0	0.2373046875	0.75	2	0	4982	2133	0.6666666666666666	0	135	180
#	0	0	0	0	#	0	1.0	1.0	10	0	4994	2135	0.6666666666666666	0	179	179
#	1	#	1	#	1	0	0.0	0.0	2	0	2139	2139	0.5	0	0	358
1	0	1	#	1	#	0	0.0	0.0	2	0	2145	2145	0.6666666666666666	0	0	180
#	0	0	#	#	1	0	0.23399965993447927	0.7478991596638656	2	0	4994	2147	0.5	0	267	357
#	0	1	1	1	#	0	0.0	0.0	1	0	2148	2148	0.6666666666666666	0	0	178
0	0	1	0	#	1	1	1.0	1.0	3	0	4995	2149	0.8333333333333334	0	89	89
0	0	1	#	#	0	0	0.0	0.0	1	0	2150	2150	0.6666666666666666	0	0	178
1	1	#	#	#	#	0	0.03103023997236639	0.4992947813822285	4	0	4982	2150	0.3333333333333333	0	354	709
1	#	0	1	#	0	0	0.23510336054033673	0.7486033519553073	6	0	4982	2153	0.6666666666666666	0	134	179
0	#	0	#	0	0	0	0.24400778779354265	0.7541899441340782	3	0	4998	2156	0.6666666666666666	0	135	179
0	1	0	#	0	1	1	0.029533393314702866	0.4943820224719101	1	0	4966	2165	0.8333333333333334	0	44	89
#	1	1	1	1	0	0	0.029533393314702866	0.4943820224719101	1	0	4961	2167	0.8333333333333334	0	44	89
#	#	#	1	1	0	0	0.0073113256679717105	0.37393767705382436	1	0	4975	2178	0.5	0	132	353
0	0	0	1	#	#	0	1.0	1.0	13	0	4980	2179	0.6666666666666666	0	176	176
1	#	0	1	0	1	0	0.03308774113421762	0.5057471264367817	1	0	4959	2194	0.8333333333333334	0	44	87
0	0	#	1	1	#	0	0.03308774113421762	0.5057471264367817	2	0	4980	2195	0.6666666666666666	0	88	174
1	#	0	#	0	0	0	1.0	1.0	5	0	4982	2202	0.6666666666666666	0	174	174
0	#	1	#	#	0	1	0.23844011455226888	0.7507163323782235	3	0	4987	2217	0.5	0	262	349
#	0	0	1	0	#	1	0.0	0.0	1	0	2219	2219	0.6666666666666666	0	0	175
1	0	#	1	0	#	1	0.0	0.0	1	0	2220	2220	0.6666666666666666	0	0	174
0	1	1	#	#	0	0	0.03125	0.5	4	0	4988	2227	0.6666666666666666	0	87	174
0	0	0	1	1	1	0	1.0	1.0	3	0	4980	2229	1.0	0	43	43
1	#	#	1	1	1	0	0.0	0.0	1	0	2232	2232	0.6666666666666666	0	0	173
#	1	0	1	#	1	1	1.0	1.0	10	0	4966	2239	0.6666666666666666	0	172	172
1	#	0	0	1	0	1	0.03125	0.5	3	0	4969	2240	0.8333333333333334	0	43	86
0	1	1	1	0	#	0	0.0	0.0	2	0	2244	2244	0.8333333333333334	0	0	86
1	1	0	#	#	1	0	0.0	0.0	1	0	2245	2245	0.6666666666666666	0	0	172
#	#	1	1	1	0	0	0.0009765625	0.25	1	0	4961	2251	0.6666666666666666	0	43	172
#	#	0	1	0	#	0	0.0967657572024834	0.6268221574344023	5	0	4982	2254	0.5	0	215	343
#	0	1	1	0	1	0	0.03313199974363615	0.5058823529411764	2	0	4983	2264	0.8333333333333334	0	43	85
#	1	#	#	0	1	1	0.23268800595412076	0.7470588235294118	5	0	4989	2267	0.5	0	254	340
1	0	1	1	1	#	0	0.0	0.0	2	0	2273	2273	0.8333333333333334	0	0	86
