A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	#	#	#	0	0	1	0.031086044433355622	0.49947423764458465	3	0	9976	2402	0.5	0	475	951
0	1	0	#	#	#	1	0.031086044433355622	0.49947423764458465	5	0	9998	2404	0.5	0	475	951
0	#	1	0	0	0	1	0.030596257441187054	0.4978902953586498	3	0	9957	2406	0.8333333333333334	0	118	237
#	1	1	0	#	1	1	0.03125	0.5	8	0	9994	2408	0.6666666666666666	0	237	474
1	#	1	#	#	0	0	0.2373046875	0.75	4	0	9988	2416	0.5	0	711	948
#	1	0	1	1	#	1	0.23647320728269036	0.7494736842105263	10	0	9998	2425	0.6666666666666666	0	356	475
1	0	1	0	0	1	1	0.0	0.0	2	0	2432	2432	1.0	0	0	118
0	0	1	0	0	1	0	0.0	0.0	3	0	2465	2465	1.0	0	0	117
#	0	0	0	#	1	1	0.0009765625	0.25	2	0	9980	2473	0.6666666666666666	0	118	472
1	0	0	0	1	0	0	0.0	0.0	2	0	2497	2497	1.0	0	0	118
#	1	#	1	0	#	1	0.23772708804717682	0.7502668089647813	10	0	9996	2499	0.5	0	703	937
#	#	1	0	#	0	1	0.007415771484375	0.375	2	0	9993	2514	0.5	0	351	936
1	0	0	1	1	#	0	0.0	0.0	4	0	2517	2517	0.8333333333333334	0	0	234
#	#	#	1	0	#	1	0.031166577730484684	0.4997327632282202	3	0	9996	2518	0.3333333333333333	0	935	1871
1	1	1	1	0	1	0	0.0	0.0	4	0	2522	2522	1.0	0	0	117
0	1	#	1	#	0	0	0.0	0.0	4	0	2564	2564	0.6666666666666666	0	0	464
#	1	0	1	0	1	0	0.0	0.0	2	0	2565	2565	0.8333333333333334	0	0	232
1	1	0	1	0	1	0	0.0	0.0	4	0	2575	2575	1.0	0	0	116
1	1	1	1	1	0	0	1.0	1.0	25	0	9988	2579	1.0	0	116	116
1	#	1	#	1	0	0	0.03125	0.5	3	0	9988	2586	0.6666666666666666	0	231	462
0	1	0	#	#	0	1	0.030913981619462533	0.49892008639308855	6	0	9976	2606	0.6666666666666666	0	231	463
1	1	#	0	0	#	1	0.03125	0.5	3	0	9953	2615	0.6666666666666666	0	230	460
1	1	0	1	#	#	1	0.03125	0.5	9	0	9979	2616	0.6666666666666666	0	231	462
0	#	#	#	0	1	1	0.03108071545808215	0.499457111834962	1	0	9968	2627	0.5	0	460	921
0	#	#	1	#	1	1	0.23773443147916903	0.750271444082519	13	0	9998	2633	0.5	0	691	921
0	1	0	1	#	#	1	1.0	1.0	30	0	9998	2668	0.6666666666666666	0	458	458
1	0	0	1	#	#	1	0.031593403294035	0.5010940919037199	6	0	9975	2678	0.6666666666666666	0	229	457
1	#	0	0	1	0	1	0.03193829956734161	0.5021834061135371	5	0	9989	2681	0.8333333333333334	0	115	229
1	1	1	#	#	1	0	0.0	0.0	4	0	2688	2688	0.6666666666666666	0	0	458
#	1	0	1	0	0	0	0.03125	0.5	6	0	9965	2691	0.8333333333333334	0	114	228
0	1	1	1	#	#	0	0.0	0.0	3	0	2694	2694	0.6666666666666666	0	0	456
0	1	0	1	1	#	1	1.0	1.0	25	0	9998	2696	0.8333333333333334	0	229	229
1	0	#	0	#	1	1	0.03125	0.5	11	0	9980	2698	0.6666666666666666	0	228	456
0	#	#	#	#	1	0	0.03125	0.5	4	0	9999	2703	0.3333333333333333	0	912	1824
1	#	0	0	0	1	1	0.030567711897720097	0.4977973568281938	4	0	9953	2721	0.8333333333333334	0	113	227
1	#	0	1	0	#	1	0.0009765625	0.25	3	0	9960	2723	0.6666666666666666	0	114	456
0	0	1	1	#	0	0	0.0	0.0	3	0	2727	2727	0.8333333333333334	0	0	226
1	1	0	0	0	1	0	0.0	0.0	2	0	2741	2741	1.0	0	0	113
0	0	#	1	1	0	0	0.03125	0.5	3	0	9969	2753	0.8333333333333334	0	113	226
0	1	0	#	0	0	1	0.03125	0.5	4	0	9976	2758	0.8333333333333334	0	113	226
1	1	1	#	#	0	0	1.0	1.0	28	0	9988	2768	0.6666666666666666	0	452	452
1	#	1	0	0	1	0	0.03125	0.5	2	0	9938	2774	0.8333333333333334	0	112	224
1	1	#	#	1	0	0	1.0	1.0	25	0	9992	2781	0.6666666666666666	0	450	450
0	1	0	1	0	#	1	1.0	1.0	25	0	9976	2783	0.8333333333333334	0	226	226
0	1	0	1	#	0	0	0.0	0.0	1	0	2786	2786	0.8333333333333334	0	0	225
0	#	0	1	#	1	0	0.03125	0.5	3	0	9981	2790	0.6666666666666666	0	226	452
0	1	0	1	1	0	0	0.0	0.0	6	0	2792	2792	1.0	0	0	112
#	1	1	1	#	1	0	0.0	0.0	3	0	2798	2798	0.6666666666666666	0	0	451
0	#	0	1	1	1	1	0.03125	0.5	3	0	9998	2830	0.8333333333333334	0	112	224
1	1	#	#	0	#	0	0.03125	0.5	8	0	9965	2833	0.5	0	448	896
1	0	#	0	0	1	0	1.0	1.0	16	0	9970	2834	0.8333333333333334	0	223	223
0	1	0	#	1	0	1	0.03055558329735004	0.4977578475336323	11	0	9937	2838	0.8333333333333334	0	111	223
1	0	#	#	1	0	0	0.0	0.0	3	0	2860	2860	0.6666666666666666	0	0	446
0	#	0	1	0	#	1	0.030902007925951786	0.4988814317673378	4	0	9976	2862	0.6666666666666666	0	223	447
1	1	1	#	1	#	0	0.03125	0.5	5	0	9988	2895	0.6666666666666666	0	222	444
#	#	#	1	0	1	1	0.095367431640625	0.625	4	0	9996	2901	0.5	0	555	888
#	1	1	1	1	1	0	0.0	0.0	4	0	2905	2905	0.8333333333333334	0	0	222
1	0	0	#	#	#	1	0.03125	0.5	10	0	9989	2909	0.5	0	444	888
#	1	0	#	0	1	0	0.0009765625	0.25	1	0	9959	2946	0.6666666666666666	0	110	440
0	0	1	#	0	#	0	0.0	0.0	1	0	2960	2960	0.6666666666666666	0	0	440
1	#	#	0	#	1	1	0.2373046875	0.75	9	0	9994	2961	0.5	0	660	880
0	0	#	1	0	0	1	0.03125	0.5	6	0	9956	2965	0.8333333333333334	0	110	220
0	#	1	#	0	1	0	0.0009877358676299275	0.2505694760820046	2	0	9999	2976	0.6666666666666666	0	110	439
1	#	#	#	0	1	1	0.03125	0.5	2	0	9996	2993	0.5	0	437	874
1	1	1	#	#	#	0	0.031071836268488074	0.49942857142857144	8	0	9988	2999	0.5	0	437	875
1	1	0	0	0	#	1	0.03125	0.5	2	0	9953	3019	0.8333333333333334	0	109	218
1	#	0	#	1	#	0	0.0009765625	0.25	2	0	9992	3021	0.5	0	218	872
0	1	1	#	0	0	1	0.030536559774532495	0.4976958525345622	7	0	9941	3056	0.8333333333333334	0	108	217
#	0	0	#	#	1	1	0.0009935359490479258	0.2508630609896433	1	0	9980	3060	0.5	0	218	869
0	1	#	#	#	1	1	0.03125	0.5	6	0	9998	3087	0.5	0	432	864
#	#	0	#	0	1	1	0.007415771484375	0.375	2	0	9963	3088	0.5	0	324	864
1	1	#	1	0	1	0	0.0	0.0	3	0	3099	3099	0.8333333333333334	0	0	216
0	0	#	1	0	#	0	0.03125	0.5	4	0	9997	3100	0.6666666666666666	0	216	432
#	#	#	1	0	1	0	0.007344439084153996	0.3742757821552723	2	0	9971	3111	0.5	0	323	863
1	0	#	0	0	#	0	1.0	1.0	17	0	9982	3131	0.6666666666666666	0	429	429
#	1	#	#	1	0	0	0.2373046875	0.75	7	0	9992	3133	0.5	0	645	860
0	1	0	#	1	#	1	0.03125	0.5	7	0	9998	3139	0.6666666666666666	0	215	430
1	0	#	#	0	1	0	1.0	1.0	22	0	9970	3148	0.6666666666666666	0	428	428
0	#	0	1	0	1	1	0.03125	0.5	3	0	9963	3151	0.8333333333333334	0	107	214
0	1	0	1	1	#	0	0.0	0.0	4	0	3161	3161	0.8333333333333334	0	0	213
#	0	#	0	0	#	1	0.0009651807770922427	0.24941451990632318	1	0	9957	3167	0.5	0	213	854
0	0	1	#	0	1	0	0.0	0.0	1	0	3187	3187	0.8333333333333334	0	0	212
#	0	#	#	0	#	0	0.23846954235561763	0.7507348618459729	5	0	9997	3190	0.3333333333333333	0	1277	1701
1	1	0	#	0	#	1	0.03125	0.5	5	0	9960	3200	0.6666666666666666	0	212	424
1	0	#	#	#	1	0	0.03125	0.5	4	0	9970	3201	0.5	0	424	848
#	0	1	0	0	0	0	0.03125	0.5	4	0	9982	3208	0.8333333333333334	0	106	212
#	0	#	0	0	1	0	0.2373046875	0.75	5	0	9984	3210	0.6666666666666666	0	318	424
0	1	1	1	0	1	0	0.0	0.0	2	0	3225	3225	1.0	0	0	106
0	1	#	1	0	0	1	1.0	1.0	19	0	9976	3249	0.8333333333333334	0	211	211
0	#	#	#	1	1	1	0.03125	0.5	3	0	9998	3259	0.5	0	422	844
1	0	#	1	#	1	0	0.03125	0.5	5	0	9961	3260	0.6666666666666666	0	210	420
0	1	0	#	0	1	1	0.03125	0.5	8	0	9963	3260	0.8333333333333334	0	105	210
0	#	0	1	#	0	1	0.03088061881055097	0.498812351543943	5	0	9976	3261	0.6666666666666666	0	210	421
1	1	#	1	0	#	0	0.03088061881055097	0.498812351543943	6	0	9965	3274	0.6666666666666666	0	210	421
#	1	#	0	#	#	1	0.0009765625	0.25	1	0	9994	3279	0.3333333333333333	0	420	1680
0	1	#	#	#	0	1	0.031063766919269546	0.4994026284348865	2	0	9986	3305	0.5	0	418	837
1	0	#	#	0	1	1	0.0	0.0	2	0	3319	3319	0.6666666666666666	0	0	416
#	#	0	1	1	#	1	0.09491200061278561	0.6244019138755981	2	0	9998	3320	0.5	0	522	836
1	0	1	#	0	#	0	1.0	1.0	16	0	9982	3334	0.6666666666666666	0	416	416
1	1	#	1	#	0	0	1.0	1.0	21	0	9992	3336	0.6666666666666666	0	416	416
0	1	0	1	0	1	0	0.0	0.0	5	0	3342	3342	1.0	0	0	104
1	0	#	0	#	0	1	0.03162832488848733	0.5012048192771085	8	0	9993	3373	0.6666666666666666	0	208	415
0	#	0	#	1	#	1	0.0009648532529929523	0.2493975903614458	2	0	9998	3376	0.5	0	207	830
1	#	0	0	0	1	0	0.03125	0.5	5	0	9970	3391	0.8333333333333334	0	103	206
#	0	1	1	1	1	0	0.0	0.0	2	0	3396	3396	0.8333333333333334	0	0	206
1	0	0	0	#	#	0	0.03125	0.5	5	0	9970	3405	0.6666666666666666	0	206	412
1	0	1	0	#	#	0	0.03125	0.5	2	0	9982	3411	0.6666666666666666	0	205	410
1	1	0	1	0	#	1	0.03125	0.5	3	0	9960	3431	0.8333333333333334	0	103	206
1	#	#	1	#	#	0	0.031154783739319732	0.4996949359365467	1	0	9992	3440	0.3333333333333333	0	819	1639
#	1	1	1	0	0	1	0.03125	0.5	6	0	9941	3440	0.8333333333333334	0	102	204
0	#	0	1	#	#	1	0.03105968387945931	0.4993894993894994	4	0	9998	3450	0.5	0	409	819
0	1	0	1	#	#	0	0.0	0.0	2	0	3454	3454	0.6666666666666666	0	0	409
#	1	1	#	1	0	0	0.2373046875	0.75	5	0	9988	3469	0.6666666666666666	0	306	408
1	1	#	0	1	0	0	1.0	1.0	24	0	9949	3482	0.8333333333333334	0	203	203
0	#	#	0	#	1	1	0.0009646242267402627	0.2493857493857494	2	0	9991	3494	0.5	0	203	814
0	0	#	0	#	0	1	0.03125	0.5	4	0	9985	3501	0.6666666666666666	0	203	406
#	#	1	1	0	1	0	0.0009645655634330115	0.24938271604938272	3	0	9961	3506	0.6666666666666666	0	101	405
0	#	0	#	1	1	1	0.0009765625	0.25	1	0	9998	3534	0.6666666666666666	0	101	404
1	#	1	1	#	#	1	0.03125	0.5	3	0	9996	3535	0.5	0	404	808
1	1	#	#	#	0	0	1.0	1.0	17	0	9992	3536	0.5	0	808	808
1	#	0	#	#	1	1	0.2373046875	0.75	4	0	9980	3538	0.5	0	606	808
1	#	0	1	#	#	1	0.03125	0.5	5	0	9979	3539	0.5	0	404	808
0	1	0	1	0	0	0	0.0	0.0	2	0	3541	3541	1.0	0	0	101
#	1	0	#	#	1	1	0.2368149957819317	0.7496902106567535	8	0	9998	3549	0.5	0	605	807
1	#	#	#	1	0	0	0.031056382256922647	0.4993788819875776	3	0	9992	3552	0.5	0	402	805
#	1	#	#	0	0	1	0.0009765625	0.25	3	0	9976	3561	0.5	0	201	804
0	1	#	1	#	1	0	0.0	0.0	3	0	3588	3588	0.6666666666666666	0	0	401
0	1	#	0	1	1	1	0.0	0.0	1	0	3590	3590	0.8333333333333334	0	0	200
0	0	1	0	1	1	0	0.0	0.0	3	0	3593	3593	1.0	0	0	100
0	1	#	1	0	1	0	0.0	0.0	1	0	3603	3603	0.8333333333333334	0	0	200
0	1	#	#	0	0	1	0.03125	0.5	5	0	9976	3604	0.6666666666666666	0	200	400
0	0	1	0	0	0	0	0.0	0.0	2	0	3617	3617	1.0	0	0	100
1	1	0	#	#	0	0	1.0	1.0	20	0	9992	3621	0.6666666666666666	0	398	398
#	1	0	1	0	#	1	0.2373046875	0.75	6	0	9976	3622	0.6666666666666666	0	300	400
0	#	1	#	1	0	0	0.0009522711181455985	0.24874371859296482	1	0	9954	3630	0.6666666666666666	0	99	398
#	#	1	#	#	1	1	0.2378025989645623	0.7503144654088051	2	0	9996	3633	0.3333333333333333	0	1193	1590
1	1	0	0	#	0	0	1.0	1.0	16	0	9952	3644	0.8333333333333334	0	198	198
1	1	#	#	0	0	0	1.0	1.0	25	0	9965	3648	0.6666666666666666	0	396	396
#	0	#	0	#	1	1	0.03125	0.5	3	0	9991	3664	0.5	0	396	792
#	1	#	1	0	0	1	0.03125	0.5	1	0	9976	3688	0.6666666666666666	0	197	394
1	0	0	#	0	#	0	1.0	1.0	21	0	9970	3690	0.6666666666666666	0	395	395
0	1	#	1	#	#	0	0.0	0.0	2	0	3721	3721	0.5	0	0	785
1	0	#	0	#	1	0	0.03125	0.5	4	0	9970	3723	0.6666666666666666	0	196	392
1	1	#	1	1	0	0	1.0	1.0	17	0	9992	3728	0.8333333333333334	0	196	196
1	0	#	1	0	#	0	1.0	1.0	13	0	9977	3729	0.6666666666666666	0	392	392
1	0	0	0	0	#	0	1.0	1.0	22	0	9970	3732	0.8333333333333334	0	196	196
1	#	1	#	1	#	0	0.0009765625	0.25	3	0	9988	3761	0.5	0	195	780
1	1	1	#	0	0	0	1.0	1.0	20	0	9950	3772	0.8333333333333334	0	194	194
1	0	#	#	0	#	0	1.0	1.0	17	0	9982	3772	0.5	0	777	777
1	#	1	0	0	1	1	0.03125	0.5	6	0	9940	3778	0.8333333333333334	0	97	194
1	1	0	0	#	1	0	0.0	0.0	2	0	3785	3785	0.8333333333333334	0	0	194
1	1	0	0	#	#	0	0.03125	0.5	3	0	9952	3801	0.6666666666666666	0	194	388
0	1	0	1	0	#	0	0.0	0.0	2	0	3803	3803	0.8333333333333334	0	0	194
1	0	0	#	#	1	0	0.03125	0.5	5	0	9970	3807	0.6666666666666666	0	194	388
0	#	0	#	#	1	1	0.0009765625	0.25	1	0	9998	3809	0.5	0	194	776
1	1	0	#	1	0	0	1.0	1.0	8	0	9992	3817	0.8333333333333334	0	193	193
1	#	#	1	0	#	0	0.23576575178992906	0.7490247074122237	3	0	9977	3838	0.5	0	576	769
1	#	#	0	#	0	0	0.23576575178992906	0.7490247074122237	3	0	9982	3846	0.5	0	576	769
#	0	0	1	0	#	0	1.0	1.0	15	0	9997	3847	0.6666666666666666	0	385	385
1	1	#	1	0	0	0	1.0	1.0	24	0	9965	3851	0.8333333333333334	0	192	192
#	0	1	#	0	1	0	0.03125	0.5	3	0	9961	3852	0.6666666666666666	0	192	384
0	1	0	0	#	0	1	0.0	0.0	1	0	3859	3859	0.8333333333333334	0	0	192
#	1	0	#	#	#	1	0.031148341010083173	0.4996742671009772	3	0	9998	3862	0.3333333333333333	0	767	1535
0	#	0	1	0	0	1	0.03125	0.5	3	0	9976	3876	0.8333333333333334	0	96	192
0	0	#	#	0	1	0	0.031660099373454216	0.5013054830287206	5	0	9984	3884	0.6666666666666666	0	192	383
1	1	0	#	0	0	0	1.0	1.0	21	0	9965	3891	0.8333333333333334	0	190	190
1	#	0	0	#	0	0	0.2342067575938101	0.7480314960629921	7	0	9964	3893	0.6666666666666666	0	285	381
#	1	#	#	0	0	0	0.2373046875	0.75	3	0	9983	3905	0.5	0	570	760
#	0	0	0	0	#	0	1.0	1.0	12	0	9995	3916	0.6666666666666666	0	380	380
1	1	1	1	0	0	0	1.0	1.0	14	0	9948	3933	1.0	0	94	94
1	1	1	0	#	0	0	1.0	1.0	19	0	9950	3937	0.8333333333333334	0	188	188
1	#	1	1	1	0	0	0.03208551434220655	0.5026455026455027	2	0	9988	3939	0.8333333333333334	0	95	189
1	#	#	0	0	1	0	0.03125	0.5	1	0	9970	3955	0.6666666666666666	0	188	376
1	#	0	#	1	0	0	0.03125	0.5	3	0	9992	3967	0.6666666666666666	0	189	378
1	0	0	1	0	1	0	1.0	1.0	14	0	9958	3971	1.0	0	94	94
0	1	#	0	0	0	1	0.0	0.0	2	0	3993	3993	0.8333333333333334	0	0	188
0	1	#	0	1	0	1	0.0	0.0	1	0	3997	3997	0.8333333333333334	0	0	188
0	0	#	#	#	1	0	0.03166889482272025	0.5013333333333333	8	0	9984	3998	0.5	0	376	750
#	0	#	1	0	1	1	0.0009765625	0.25	3	0	9968	4000	0.6666666666666666	0	94	376
#	0	0	#	1	0	0	0.030835549637526643	0.49866666666666665	3	0	9969	4007	0.6666666666666666	0	187	375
1	1	0	1	0	#	0	0.03125	0.5	6	0	9965	4007	0.8333333333333334	0	94	188
#	1	#	0	1	1	0	0.03125	0.5	2	0	9990	4008	0.6666666666666666	0	187	374
1	1	1	1	#	0	0	1.0	1.0	11	0	9988	4020	0.8333333333333334	0	187	187
#	1	1	0	#	0	0	1.0	1.0	8	0	9978	4037	0.6666666666666666	0	372	372
#	1	0	1	0	0	1	0.03125	0.5	6	0	9976	4061	0.8333333333333334	0	93	186
#	1	1	1	0	0	0	0.03125	0.5	3	0	9948	4062	0.8333333333333334	0	92	184
#	1	0	0	#	0	0	1.0	1.0	10	0	9987	4076	0.6666666666666666	0	370	370
1	#	0	0	#	0	1	0.0010169109223078334	0.25203252032520324	1	0	9989	4090	0.6666666666666666	0	93	369
#	#	1	0	#	0	0	0.09446750276043801	0.6238159675236806	3	0	9982	4092	0.5	0	461	739
1	1	#	0	#	#	0	0.03125	0.5	4	0	9952	4107	0.5	0	368	736
#	1	#	0	1	0	0	1.0	1.0	12	0	9987	4117	0.6666666666666666	0	368	368
1	1	#	#	0	0	1	0.0	0.0	1	0	4144	4144	0.6666666666666666	0	0	364
#	0	0	0	0	1	0	1.0	1.0	13	0	9984	4150	0.8333333333333334	0	183	183
0	#	1	0	#	1	0	0.03125	0.5	3	0	9999	4162	0.6666666666666666	0	183	366
0	0	#	1	#	1	0	0.03125	0.5	2	0	9981	4163	0.6666666666666666	0	182	364
1	0	1	#	0	0	0	1.0	1.0	11	0	9982	4164	0.8333333333333334	0	182	182
1	1	0	1	0	0	0	1.0	1.0	15	0	9965	4166	1.0	0	91	91
1	0	0	1	0	#	0	1.0	1.0	15	0	9966	4174	0.8333333333333334	0	182	182
0	#	0	0	0	1	0	1.0	1.0	7	0	9984	4175	0.8333333333333334	0	182	182
1	1	1	0	1	0	0	1.0	1.0	18	0	9944	4177	1.0	0	91	91
#	0	0	1	0	1	0	1.0	1.0	8	0	9971	4185	0.8333333333333334	0	182	182
1	1	0	1	#	0	0	1.0	1.0	12	0	9992	4186	0.8333333333333334	0	182	182
1	1	#	0	0	0	0	1.0	1.0	21	0	9952	4203	0.8333333333333334	0	180	180
1	#	#	#	0	0	0	1.0	1.0	11	0	9982	4208	0.5	0	722	722
0	0	0	0	0	1	0	1.0	1.0	18	0	9984	4210	1.0	0	91	91
#	0	0	#	0	#	0	1.0	1.0	15	0	9997	4212	0.5	0	723	723
1	1	1	0	0	0	0	1.0	1.0	19	0	9950	4213	1.0	0	90	90
1	0	#	1	0	0	0	1.0	1.0	21	0	9977	4219	0.8333333333333334	0	180	180
1	1	#	0	#	0	1	0.0	0.0	2	0	4226	4226	0.6666666666666666	0	0	360
1	#	0	0	#	#	0	0.03125	0.5	2	0	9970	4230	0.5	0	360	720
#	1	0	0	0	0	0	1.0	1.0	11	0	9983	4233	0.8333333333333334	0	180	180
0	#	1	1	1	1	0	0.0	0.0	2	0	4239	4239	0.8333333333333334	0	0	180
1	1	#	0	#	0	0	1.0	1.0	19	0	9952	4246	0.6666666666666666	0	360	360
#	1	0	1	1	#	0	0.000990239632802394	0.25069637883008355	1	0	9992	4251	0.6666666666666666	0	90	359
1	0	#	1	0	1	0	1.0	1.0	14	0	9961	4255	0.8333333333333334	0	180	180
1	0	0	0	#	1	0	0.03125	0.5	5	0	9970	4266	0.8333333333333334	0	90	180
1	1	1	1	0	0	1	0.0	0.0	1	0	4275	4275	1.0	0	0	89
0	1	1	1	0	0	0	0.0	0.0	2	0	4294	4294	1.0	0	0	89
0	0	1	1	1	#	0	0.0	0.0	3	0	4297	4297	0.8333333333333334	0	0	178
1	0	0	1	#	#	0	0.03125	0.5	2	0	9966	4300	0.6666666666666666	0	178	356
1	#	1	0	#	0	0	0.2373046875	0.75	6	0	9982	4304	0.6666666666666666	0	267	356
#	#	#	0	0	1	0	0.09496571598778931	0.6244725738396625	2	0	9999	4306	0.5	0	444	711
1	#	1	0	1	0	0	0.030377150226468558	0.4971751412429379	1	0	9944	4316	0.8333333333333334	0	88	177
1	0	1	1	0	#	0	1.0	1.0	11	0	9977	4319	0.8333333333333334	0	178	178
0	#	0	1	1	#	1	0.03081233184651811	0.49859154929577465	5	0	9998	4324	0.6666666666666666	0	177	355
1	#	0	0	0	0	0	1.0	1.0	16	0	9964	4328	0.8333333333333334	0	177	177
0	0	1	0	0	#	0	0.0	0.0	3	0	4329	4329	0.8333333333333334	0	0	176
0	0	0	0	0	#	0	1.0	1.0	22	0	9995	4331	0.8333333333333334	0	178	178
1	1	0	1	#	#	0	0.031692627506623466	0.5014084507042254	8	0	9992	4332	0.6666666666666666	0	178	355
#	0	0	1	#	1	0	0.23619267124111873	0.7492957746478873	10	0	9981	4336	0.6666666666666666	0	266	355
0	1	#	#	1	#	1	0.03147100336211744	0.5007052186177715	5	0	9998	4337	0.5	0	355	709
#	1	1	1	0	1	0	0.0	0.0	1	0	4338	4338	0.8333333333333334	0	0	177
#	0	#	1	0	1	0	0.2373046875	0.75	5	0	9971	4348	0.6666666666666666	0	264	352
1	1	1	#	0	0	1	0.0	0.0	2	0	4357	4357	0.8333333333333334	0	0	176
#	1	1	0	0	0	0	1.0	1.0	16	0	9978	4365	0.8333333333333334	0	176	176
1	#	#	1	0	1	0	0.03125	0.5	3	0	9961	4370	0.6666666666666666	0	176	352
1	0	0	0	0	#	1	0.0	0.0	1	0	4372	4372	0.8333333333333334	0	0	176
#	1	0	1	1	0	1	0.03036728879614447	0.49714285714285716	5	0	9937	4372	0.8333333333333334	0	87	175
#	#	#	0	0	#	0	0.23786782129382894	0.7503556187766715	2	0	9999	4373	0.3333333333333333	0	1055	1406
1	0	1	0	0	0	1	0.0	0.0	1	0	4392	4392	1.0	0	0	88
1	0	1	#	0	1	0	1.0	1.0	17	0	9961	4395	0.8333333333333334	0	174	174
1	1	#	#	#	#	0	0.031138313195105377	0.49964209019327127	4	0	9992	4405	0.3333333333333333	0	698	1397
0	#	0	#	0	1	0	0.2373046875	0.75	8	0	9984	4417	0.6666666666666666	0	261	348
#	1	0	0	0	#	0	0.2373046875	0.75	5	0	9983	4424	0.6666666666666666	0	261	348
1	1	0	0	0	0	0	1.0	1.0	17	0	9952	4427	1.0	0	87	87
1	#	0	1	0	0	0	1.0	1.0	17	0	9966	4430	0.8333333333333334	0	174	174
1	1	0	1	#	1	0	0.0	0.0	2	0	4454	4454	0.8333333333333334	0	0	174
1	1	0	#	#	0	1	0.0	0.0	3	0	4461	4461	0.6666666666666666	0	0	345
1	0	1	1	0	1	0	1.0	1.0	20	0	9961	4462	1.0	0	86	86
0	0	0	#	0	#	0	1.0	1.0	24	0	9997	4464	0.6666666666666666	0	348	348
#	1	#	1	1	0	0	0.031702890995480223	0.5014409221902018	4	0	9992	4465	0.6666666666666666	0	174	347
#	0	#	1	0	#	0	0.23845330436255846	0.7507246376811594	7	0	9997	4470	0.5	0	518	690
#	1	#	0	0	#	1	0.0009555468775144242	0.24891461649782923	2	0	9953	4471	0.5	0	172	691
1	#	0	0	0	0	1	0.0	0.0	2	0	4474	4474	0.8333333333333334	0	0	172
#	#	0	#	#	0	0	0.2378776101870526	0.7503617945007236	1	0	9997	4476	0.3333333333333333	0	1037	1382
#	#	#	1	#	#	1	0.09526347761558618	0.6248636859323882	1	0	9998	4496	0.16666666666666666	0	1719	2751
0	1	#	1	1	0	0	0.0	0.0	2	0	4504	4504	0.8333333333333334	0	0	171
#	1	1	0	1	0	0	1.0	1.0	8	0	9954	4518	0.8333333333333334	0	170	170
#	#	0	0	0	1	0	0.23962663347633173	0.7514619883040936	4	0	9984	4520	0.6666666666666666	0	257	342
0	0	0	1	0	0	1	0.0	0.0	2	0	4521	4521	1.0	0	0	86
1	1	0	#	#	#	0	0.031479441011203486	0.5007320644216691	6	0	9992	4521	0.5	0	342	683
1	0	0	0	#	1	1	0.03125	0.5	4	0	9980	4528	0.8333333333333334	0	86	172
1	#	1	#	1	1	0	0.0	0.0	5	0	4532	4532	0.6666666666666666	0	0	341
0	0	0	1	0	#	0	1.0	1.0	14	0	9997	4540	0.8333333333333334	0	171	171
#	1	1	#	0	#	1	0.03125	0.5	3	0	9996	4540	0.5	0	341	682
#	0	0	#	#	0	0	0.2367261780545162	0.7496339677891655	7	0	9997	4546	0.5	0	512	683
0	1	1	0	#	1	1	0.0	0.0	2	0	4551	4551	0.8333333333333334	0	0	171
1	0	0	#	#	#	0	0.03125	0.5	4	0	9970	4551	0.5	0	340	680
#	0	#	1	#	0	0	0.03125	0.5	2	0	9997	4560	0.5	0	340	680
1	#	#	#	0	1	0	0.03102055899606145	0.4992636229749632	4	0	9970	4563	0.5	0	339	679
1	0	1	#	#	1	0	0.03125	0.5	2	0	9961	4567	0.6666666666666666	0	169	338
0	0	#	#	1	0	0	0.03125	0.5	5	0	9969	4570	0.6666666666666666	0	170	340
1	0	#	0	#	#	0	0.03125	0.5	4	0	9982	4576	0.5	0	339	678
1	0	0	1	#	1	0	0.030336320729380847	0.4970414201183432	6	0	9958	4596	0.8333333333333334	0	84	169
1	#	#	0	0	0	0	1.0	1.0	16	0	9982	4606	0.6666666666666666	0	336	336
0	0	0	1	0	1	0	1.0	1.0	26	0	9971	4616	1.0	0	84	84
1	#	0	#	#	0	0	0.2373046875	0.75	7	0	9992	4617	0.5	0	504	672
1	0	1	1	#	1	0	0.03125	0.5	5	0	9961	4618	0.8333333333333334	0	84	168
#	0	0	1	0	0	0	1.0	1.0	20	0	9997	4627	0.8333333333333334	0	168	168
#	1	#	#	1	#	0	0.031366517394889284	0.5003723008190618	2	0	9992	4628	0.3333333333333333	0	672	1343
#	0	0	#	#	1	0	0.2373046875	0.75	7	0	9984	4637	0.5	0	504	672
1	#	1	#	0	0	1	0.0	0.0	2	0	4638	4638	0.6666666666666666	0	0	334
#	1	#	0	0	0	0	1.0	1.0	14	0	9983	4641	0.6666666666666666	0	334	334
1	#	0	#	0	0	0	1.0	1.0	16	0	9966	4642	0.6666666666666666	0	335	335
1	#	1	0	0	0	1	0.0	0.0	1	0	4643	4643	0.8333333333333334	0	0	167
0	0	0	0	#	#	0	1.0	1.0	16	0	9995	4656	0.6666666666666666	0	335	335
1	0	#	1	0	0	1	0.0	0.0	2	0	4665	4665	0.8333333333333334	0	0	166
